"model","year","transmission","mileage","fuelType","tax","mpg","engineSize","price"
4,2017,2,26807,2,125,60.1,2,17999
3,2013,2,35688,2,125,58.9,2,13999
1,2016,1,31095,2,0,83.1,1.5,11199
3,2016,2,29789,3,0,134.5,2,19499
5,2016,2,31228,2,30,62.8,2,15999
16,2017,2,32236,2,145,65.7,2,18499
2,2016,1,34608,1,200,42.8,2,15149
3,2016,2,86128,2,30,65.7,2,11269
1,2016,1,37087,2,0,83.1,1.5,10799
3,2016,1,74020,2,30,64.2,2,12789
2,2016,1,17586,1,125,52.3,1.5,12499
16,2017,2,41326,2,125,60.1,2,18499
16,2016,1,37032,2,125,60.1,2,14799
19,2015,2,95408,2,145,54.3,2,15199
2,2017,1,35732,2,145,64.2,2,14020
3,2016,1,23323,2,30,62.8,2,14000
3,2016,2,30333,3,0,134.5,2,18599
16,2016,2,30405,2,125,57.6,2,18199
3,2016,2,53867,3,0,134.5,2,16500
4,2015,2,90734,2,30,65.7,2,12999
6,2013,2,62068,2,160,49.6,3,16199
3,2012,2,62616,2,30,62.8,2,9199
2,2016,1,97147,2,20,68.9,1.5,8750
3,2016,2,91855,2,0,74.3,2,10740
3,2012,2,75840,2,145,53.3,2,9000
3,2017,2,38070,2,145,64.2,2,15599
1,2016,1,27545,2,30,65.7,2,12299
2,2015,2,41704,2,30,61.4,2,11999
2,2014,2,45868,1,145,47.1,2,10360
1,2016,1,21964,2,0,78.5,1.5,10999
1,2013,1,61295,2,0,74.3,1.6,7999
5,2017,2,30990,2,145,62.8,2,21999
2,2014,2,72203,1,260,37.2,3,15399
1,2017,1,19300,2,20,70.6,1.5,13899
3,2016,2,25431,3,0,134.5,2,18299
5,2016,2,37786,2,30,62.8,2,15599
16,2016,2,44890,2,125,57.6,2,17499
2,2016,2,24479,1,125,53.3,1.5,12999
5,2016,2,48863,2,30,62.8,2,14499
1,2016,1,26231,2,0,78.5,1.5,11399
3,2016,2,30894,2,30,64.2,2,16399
1,2016,1,25281,1,125,53.3,1.5,11899
1,2015,1,60761,2,30,65.7,2,8999
3,2015,2,27153,2,30,62.8,2,12999
1,2017,2,72814,1,125,54.3,1.5,13399
2,2016,1,13267,1,125,52.3,1.5,12699
1,2014,1,42994,1,145,50.4,1.6,9999
18,2017,2,33610,2,145,54.3,2,21299
3,2014,2,54842,2,30,62.8,2,13499
19,2016,2,28466,2,200,47.9,3,24999
20,2016,2,23747,3,0,85.6,2,31200
20,2016,2,31903,3,0,85.6,2,27799
2,2016,2,48841,1,145,46.3,2,12700
19,2017,2,35351,2,200,47.1,3,24999
5,2016,2,79234,2,20,67.3,2,12199
5,2016,2,22312,2,160,51.4,3,19999
5,2017,2,37401,2,145,68.9,2,19099
1,2017,1,62495,2,145,78.5,1.5,11099
5,2016,2,30754,2,30,62.8,2,17499
3,2016,1,88192,2,30,65.7,2,11099
20,2016,2,59154,2,200,47.1,3,23499
3,2012,1,36529,2,30,61.4,2,9999
16,2014,2,74012,2,160,52.3,2,9999
20,2017,2,23646,2,145,47.1,3,31499
1,2017,2,24482,1,200,39.8,3,19499
3,2013,1,54374,2,125,57.6,2,11599
12,2013,2,58125,1,570,25.2,4,19699
3,2016,2,62816,3,0,148.7,2,13899
3,2016,2,95217,2,0,74.3,2,10599
5,2016,2,14005,2,30,62.8,2,17199
2,2016,1,68848,2,0,74.3,1.5,9499
4,2016,1,24280,2,30,62.8,2,16299
4,2016,1,51194,2,30,62.8,2,15199
3,2014,2,51062,2,125,58.9,2,14449
18,2012,2,73701,2,160,50.4,2,11753
3,2018,2,25127,2,145,62.8,2,18899
5,2014,2,34758,2,125,57.6,2,14299
1,2016,2,30925,2,20,68.9,2,13499
1,2019,2,12212,1,145,55.5,1.5,15989
1,2007,1,167000,2,125,57.6,2,1500
23,1999,1,74282,1,245,35.3,1.9,3995
3,2015,1,98819,2,20,72.4,2,9299
3,2017,2,14500,3,0,134.5,2,20499
1,2014,1,43248,2,20,68.9,2,8499
2,2016,2,87743,2,20,72.4,1.5,8999
23,1999,1,51949,1,255,35.3,1.9,3995
1,2012,1,63635,2,30,62.8,2,7995
1,2017,1,46147,2,0,83.1,1.5,10999
3,2016,2,50310,2,30,64.2,2,15699
1,2016,1,31847,2,0,78.5,1.5,10999
17,2018,2,11941,2,145,58.9,2,23465
1,2016,1,46035,2,20,70.6,1.5,10899
3,2016,2,72280,2,20,70.6,2,12299
3,2016,2,23110,2,125,57.6,2,18995
5,2016,2,72924,2,20,68.9,2,12639
5,2019,2,21101,1,150,50.4,2,22495
4,2016,1,14000,1,160,46.3,2,17975
3,2017,2,50000,5,135,148.7,2,16745
3,2016,2,33158,2,30,67.3,2,15099
3,2013,1,49720,2,30,61.4,2,11199
18,2014,2,77129,2,145,54.3,2,15159
5,2016,2,74322,2,30,62.8,2,14079
5,2015,2,50558,2,30,62.8,2,13999
4,2017,2,29871,2,145,65.7,2,19259
1,2016,1,56044,2,0,78.5,1.5,9749
1,2016,1,40855,2,30,65.7,2,13499
6,2016,2,45140,2,200,49.6,3,20999
2,2017,1,14980,1,125,52.3,1.5,13799
4,2018,2,7970,1,145,44.1,2,19000
3,2012,1,54000,2,30,61.4,2,8750
7,2017,2,22000,1,150,22.1,6.6,52950
6,2008,3,67000,2,265,40.9,3,9495
13,2015,3,35000,1,330,32.5,3,28995
1,2016,1,30000,2,0,83.1,1.5,9995
4,2016,2,29041,2,30,65.7,2,15999
4,2015,2,51873,2,160,52.3,3,14799
3,2018,2,15377,2,145,56.5,3,18999
1,2017,1,41925,2,0,78.5,1.5,11339
2,2016,1,34489,2,0,74.3,1.5,10949
3,2016,2,41317,2,20,74.3,2,13969
4,2016,2,25000,2,160,52.3,3,19199
1,2017,1,20064,1,145,53.3,1.5,12499
4,2016,2,61688,2,20,70.6,2,14389
1,2015,1,33826,2,30,65.7,2,11699
18,2017,2,26986,2,145,54.3,2,23499
2,2016,1,24169,1,125,50.4,1.5,13899
20,2008,2,86800,2,325,34.9,3,7998
6,2013,2,57000,2,165,49.6,3,16600
7,2012,2,76000,2,260,41.5,3,10990
1,2015,1,27667,2,30,65.7,2,10569
1,2016,1,26016,2,20,70.6,1.5,13639
1,2016,1,33578,2,0,83.1,1.5,11469
1,2016,1,33243,2,0,78.5,1.5,10939
1,2016,1,26141,2,0,78.5,1.5,11819
3,2014,1,49969,2,30,61.4,2,11999
2,2018,1,14228,1,145,52.3,1.5,15199
1,2016,1,59751,2,0,83.1,1.5,9699
3,2012,2,85118,2,30,62.8,2,8569
1,2016,1,18644,2,0,78.5,1.5,11799
1,2014,2,38809,1,145,48.7,1.6,10999
6,2016,2,43483,2,200,49.6,3,20999
1,2017,2,35259,1,145,39.8,3,20299
3,2015,2,30345,2,125,58.9,2,16189
2,2016,2,41248,1,260,37.2,3,19849
16,2014,2,65000,2,160,52.3,2,10295
5,2013,2,70000,2,145,55.4,2,11995
20,2013,2,76000,2,300,37.7,3,15995
1,2013,1,56000,2,30,64.2,2,7995
1,2016,2,31000,1,145,43.5,2,15495
2,2017,2,10000,1,145,55.4,1.5,14750
5,1996,2,36000,1,270,26.4,2.8,5995
1,2019,2,9567,1,145,55.5,1.5,15989
3,2015,2,78680,2,160,52.3,3,14999
1,2019,1,10374,1,145,53.3,1.5,15199
3,2015,1,44379,2,30,61.4,2,11999
16,2017,1,41950,2,20,68.9,2,14226
19,2015,1,70601,2,160,52.3,2,17399
18,2016,2,83354,2,145,54.3,2,14299
5,2013,2,38000,2,150,55.4,2,14195
3,2014,2,41363,2,125,60.1,2,13299
5,2015,2,50355,2,30,62.8,2,13279
5,2016,2,97290,2,30,62.8,2,11799
3,2016,2,46003,2,160,51.4,3,16895
1,2017,1,22449,2,145,78.5,1.5,12399
1,2019,1,10514,1,145,53.3,1.5,15199
1,2019,2,12192,1,145,55.5,1.5,15989
3,2015,1,49520,2,30,67.3,2,11249
6,2013,2,52635,2,160,49.6,3,17339
2,2016,1,41312,2,30,65.7,2,11899
1,2016,1,37025,2,0,83.1,1.5,10799
1,2016,2,57701,2,30,62.8,2,12299
24,2014,2,44027,1,200,41.5,2,13499
3,2017,2,24501,2,30,64.2,2,16899
18,2015,1,51715,2,160,52.3,2,13999
5,2007,1,150000,2,205,46.3,2,3995
7,2017,2,73348,2,145,54.3,3,29995
3,2016,2,54153,2,30,62.8,2,16995
1,2013,1,71000,2,30,64.2,2,7295
3,2016,1,51098,2,30,64.2,2,14199
1,2019,1,11191,1,145,53.3,1.5,15199
3,2014,1,67911,2,30,62.8,2,9499
3,2015,1,55988,2,20,72.4,2,10999
1,2016,1,20867,2,20,70.6,1.5,13949
1,2013,2,81796,2,30,62.8,2,7579
3,2014,2,61829,2,125,57.6,3,13499
2,2016,1,39613,2,30,65.7,2,12299
5,2016,2,20724,2,160,51.4,3,19799
4,2018,2,9544,1,145,48.7,2,23999
2,2016,1,80250,2,20,68.9,2,8500
3,2016,2,72390,3,0,148.7,2,12295
4,2014,2,20030,1,165,44.1,2,17490
2,2019,1,7378,1,150,52.3,1.5,19718
5,2014,2,42007,2,20,68.9,2,12500
1,2017,2,24693,1,145,54.3,1.5,15595
1,2018,2,13760,2,145,49.6,2,18999
2,2016,1,11656,1,125,52.3,1.5,12299
3,2013,1,86000,2,125,57.6,2,7999
4,2014,1,105850,2,125,58.9,2,10599
5,2015,2,106170,2,160,51.4,3,12500
3,2016,2,64590,3,0,148.7,2,13695
1,2016,1,56800,2,20,70.6,1.5,10795
1,2008,1,101000,2,125,58.9,2,4695
3,2012,2,84000,2,145,53.3,2,8495
1,2006,1,90000,2,200,49.6,2,2995
20,2016,2,37900,2,200,47.1,3,27950
3,2016,1,88090,2,20,72.4,2,9500
4,2015,1,99340,2,30,62.8,2,10000
3,2016,2,75400,3,0,148.7,2,12795
3,2016,2,30803,3,0,134.5,2,16899
3,2016,2,45587,2,145,53.3,3,16899
1,2016,1,40245,2,0,83.1,1.5,10637
1,2014,1,80207,2,30,62.8,2,8299
1,2014,2,12528,1,125,50.4,1.6,11999
1,2016,2,42355,1,235,37.7,3,17499
4,2016,2,41589,2,160,49.6,3,17199
3,2014,2,41700,2,125,58.9,2,11399
3,2017,2,19500,2,205,49.6,3,23999
18,2015,2,42400,2,150,54.3,2,18999
16,2018,2,11592,1,145,44.8,2,22490
20,2009,2,68000,2,325,34,3,13190
3,2008,2,141000,1,235,39.8,3,4250
3,2004,1,162000,2,205,49.6,2,1445
18,2019,2,1799,2,150,54.3,2,33928
1,2019,1,20442,2,150,70.6,1.5,18989
5,2017,2,34179,2,150,65.7,2,21582
4,2019,2,6890,2,145,65.7,2,25449
2,2019,2,3980,2,145,67.3,2,22079
2,2019,2,4802,2,145,48.7,2,21540
3,2017,2,15668,2,145,64.2,2,19799
4,2016,2,24939,2,160,50.4,3,20641
6,2017,2,14400,2,160,51.4,3,22449
18,2019,2,4726,2,145,54.3,2,31449
4,2016,2,31910,1,200,41.5,3,22632
4,2019,2,3480,2,145,58.9,2,24607
2,2020,1,3890,1,145,43.5,1.5,27989
2,2020,2,3890,1,145,36.2,2,37989
5,2017,2,16151,2,150,65.7,2,22971
16,2018,1,1794,1,150,51.4,1.5,21309
1,2016,1,49761,2,0,83.1,1.5,10989
2,2017,2,21697,1,30,55.4,1.5,14485
2,2015,2,24322,1,125,50.4,2,14145
18,2019,2,2593,2,145,54.3,2,32281
3,2019,2,4884,1,145,41.5,2,28348
1,2016,2,54075,2,20,70.6,2,11495
5,2017,2,54678,2,125,60.1,2,16490
5,2016,2,34143,2,160,51.4,3,17338
5,2017,2,31996,2,145,65.7,2,19917
4,2016,2,46000,2,30,65.7,2,16107
20,2019,2,9803,2,150,37.7,3,51399
1,2017,1,20038,1,125,53.3,1.5,13806
1,2016,1,24322,1,265,36.2,3,19989
4,2017,2,19330,1,150,44.8,2,18299
3,2015,2,37676,2,145,53.3,3,16275
20,2014,2,72442,2,200,47.1,3,20995
3,2016,2,62730,2,125,57.6,2,13995
3,2012,2,64191,2,160,50.4,2,9975
1,2013,1,76941,2,125,60.1,2,7995
7,2014,2,51932,3,195,41.5,3,19995
3,2016,2,78878,5,0,134.5,2,14475
3,2017,2,74930,3,0,134.5,2,14500
1,2015,1,61140,2,125,58.9,2,9795
2,2016,2,115470,3,0,141.2,1.5,10500
5,2015,2,110540,2,145,53.3,3,11795
3,2016,1,93760,2,20,72.4,2,9195
3,2013,1,82260,2,30,62.8,2,9195
2,2016,1,94790,2,0,74.3,1.5,8500
1,2014,2,54020,2,30,64.2,2,9500
3,2013,1,73070,2,30,61.4,2,9000
18,2012,2,72040,2,160,50.4,2,11995
3,1999,2,82000,1,245,31,2.8,1200
1,2012,1,28000,2,125,58.9,2,10995
3,2016,2,97600,2,30,64.2,2,12000
2,2015,1,102900,2,30,64.2,2,10295
16,2016,1,71300,2,125,58.9,2,13295
20,2011,2,90734,2,305,38.2,3,11450
1,2010,1,93800,2,30,62.8,2,4995
1,2014,1,53310,2,30,62.8,2,10695
5,2015,2,114890,2,125,60.1,2,10395
3,2014,2,147110,2,30,62.8,2,7795
1,2014,2,64690,2,30,64.2,2,10695
4,2017,1,46350,2,30,62.8,2,14500
6,2014,2,51920,2,160,49.6,3,17500
3,2017,2,64000,3,0,134.5,2,15795
5,2013,2,76290,2,145,55.4,2,11295
5,2016,2,96620,2,30,62.8,2,11795
2,2016,1,68940,2,30,64.2,2,11295
2,2015,1,133670,2,20,68.9,2,5895
1,2016,1,60740,2,0,83.1,1.5,9295
4,2016,2,80380,2,125,58.9,2,14795
3,2015,2,75800,2,145,55.4,2,14000
3,2011,1,48000,2,145,55.4,2,11995
16,2013,1,32000,2,125,57.6,2,11995
1,2012,1,41000,2,30,62.8,2,8995
24,2012,1,40000,1,200,41.5,2,12495
14,2012,2,51000,1,555,28.5,4.4,23995
24,2011,1,26000,1,300,33.2,2.5,12995
1,2014,2,46000,1,235,37.7,3,14995
1,2017,1,16758,2,150,62.8,2,16000
18,2019,2,2483,1,145,30.4,2,34000
2,2019,1,6685,2,150,65.7,2,18250
18,2019,2,8794,2,145,36.7,3,38000
13,2019,2,299,1,145,32.5,3,44889
2,2018,1,17123,1,150,52.3,1.5,16500
16,2016,2,46968,2,125,57.6,2,17000
16,2019,1,12159,1,150,51.4,1.5,20000
18,2019,2,3252,1,150,30.4,2,35000
5,2019,2,5134,3,140,156.9,2,32490
4,2018,2,18000,2,150,65.7,2,21000
1,2017,1,24757,1,150,56.5,1.5,12250
20,2017,2,9038,1,150,29.1,4.4,38000
2,2019,2,9434,2,145,48.7,2,21975
17,2019,2,8579,1,145,42.2,1.5,23250
18,2019,2,2682,1,145,30.4,2,30900
18,2019,2,6797,1,145,30.4,2,30000
4,2019,2,8509,2,145,65.7,2,23500
2,2017,2,23200,2,145,68.9,2,15750
5,2019,2,6890,2,145,53.3,3,39889
22,2019,2,3890,2,145,33.6,3,64789
3,2019,2,6890,2,145,48.7,2,25229
2,2019,2,3890,2,145,48.7,2,25449
4,2019,2,3890,2,145,60.1,2,24229
5,2019,2,3890,2,145,60.1,2,28789
4,2019,2,6890,2,145,65.7,2,25449
5,2019,2,6890,2,145,62.8,2,28749
7,2017,2,11297,1,145,22.1,6.6,57000
3,2011,1,149958,2,30,62.8,2,3500
3,2016,2,111160,3,0,148.7,2,11000
4,2017,2,68410,2,30,65.7,2,13500
4,2016,1,85520,2,30,67.3,2,10695
1,2012,1,95360,2,30,62.8,2,5295
2,2017,1,24216,2,30,64.2,2,15999
5,2014,2,43208,2,125,57.6,2,12999
5,2018,2,31905,2,145,68.9,2,19999
19,2016,2,59000,2,145,54.3,2,19490
1,2016,2,40000,2,30,65.7,2,13490
3,2013,2,46000,1,145,47.9,1.6,9490
1,2014,2,59000,2,30,64.2,2,9790
5,2013,2,38000,1,200,43.5,2,14490
18,2016,2,23000,2,145,54.3,2,20990
16,2010,1,87300,2,165,49.6,2,6495
5,2016,2,10098,2,125,60.1,2,18759
3,2017,2,27273,2,145,56.5,3,19799
16,2016,1,38775,2,20,68.9,2,13899
5,2016,2,27193,2,160,50.4,3,17999
5,2015,2,59420,2,30,62.8,2,13999
3,2016,2,84252,3,0,134.5,2,15199
3,2016,1,20640,2,30,67.3,2,13849
2,2017,2,36824,2,150,60.1,2,17000
24,2008,1,63000,1,325,31.7,3,14000
23,2001,1,60000,1,325,30.7,2.2,5950
4,2019,2,3250,1,145,48.7,2,25500
13,2019,2,1326,1,145,34,3,40000
3,2020,2,4691,3,135,8.8,2,37000
10,2019,2,176,3,135,141.2,1.5,72000
16,2019,2,3980,2,145,60.1,2,26899
4,2019,2,1510,1,145,48.7,2,25949
2,2019,2,4259,1,145,39.8,3,26750
1,2019,2,8501,1,145,34.5,2,30000
3,2016,2,61630,2,145,53.3,3,16995
1,2012,1,93697,2,125,60.1,2,6995
1,2013,1,68000,1,125,52.3,1.6,6990
12,2004,1,60000,1,325,23.3,3.2,17850
12,2004,1,46000,1,325,23.3,3.2,19500
24,2004,1,39000,1,330,31,3,8750
24,2011,1,64250,1,305,33.2,2.5,10450
3,2014,1,59000,2,125,58.9,2,10750
23,1997,1,49000,1,270,35.3,1.9,3950
23,1998,1,56500,1,270,35.3,1.9,3950
4,2019,2,4980,1,145,45.6,2,24900
16,2016,2,24999,2,125,57.6,2,17100
1,2017,1,46000,1,125,52.3,1.5,13000
1,2017,1,31000,1,145,46.3,2,14925
4,2014,2,19500,2,160,50.4,3,19725
1,2017,2,11360,1,145,39.8,3,21100
21,2017,2,31931,1,145,29.1,4.4,36000
2,2019,2,10440,2,145,62.8,2,21250
4,2016,2,37484,2,30,65.7,2,15750
20,2017,2,29183,2,150,47.1,3,32000
18,2017,2,30448,2,150,54.3,2,20500
3,2018,2,28935,2,145,64.2,2,19250
3,2015,2,54204,2,125,61.4,2,13150
5,2002,2,78316,1,325,23.7,3.5,6990
7,2016,2,34000,2,125,57.6,3,23990
20,2015,2,47000,2,200,47.1,3,25990
19,2015,2,66000,2,145,54.3,2,17990
20,2016,2,29000,2,205,47.1,3,28990
1,2012,2,64000,2,165,51.4,2,8990
16,2017,2,8000,2,150,60.1,2,20990
3,2016,2,26000,5,0,134.5,2,18990
1,2017,2,18000,1,205,39.8,3,21990
21,2017,2,42000,2,150,42.8,3,31990
4,2017,2,22462,2,150,65.7,2,18000
20,2017,2,9748,2,150,47.9,3,27500
18,2017,2,10897,2,150,54.3,2,23250
1,2017,2,45000,1,150,39.8,3,19450
3,2014,1,27000,2,150,55.4,2,14990
14,2016,2,39200,1,555,28.5,4.4,35995
3,2008,2,123023,1,200,42.2,2,3990
3,2008,1,108000,1,235,38.7,3,5990
3,2002,1,121821,1,330,29.4,2.5,2990
3,2004,1,82785,1,330,29.4,2.5,3990
3,2014,1,138750,2,30,65.7,2,5990
3,2014,1,30000,1,160,44.8,2,12990
1,2016,1,39000,2,20,70.6,1.5,11990
3,2015,2,26000,2,30,64.2,2,14990
14,2014,2,55241,1,555,28.5,4.4,23490
4,2014,2,18000,2,160,50.4,3,18250
18,2017,2,32248,2,145,54.3,2,20500
3,2016,2,30000,2,145,56.5,3,18990
2,2017,2,14000,2,145,65.7,2,18990
21,2018,2,40000,2,145,40.9,3,34990
3,2017,2,24000,2,145,51.4,3,21990
19,2019,2,7000,2,150,42.8,2,34990
16,2016,2,20000,2,150,56.5,2,19990
4,2015,2,20454,1,260,37.2,3,22995
5,2018,2,9034,2,145,60.1,3,29995
19,2016,2,44572,2,200,47.9,3,23995
5,2017,2,38089,1,145,39.2,3,30995
2,2016,2,53472,1,200,39.8,3,19995
3,2016,2,45853,2,200,49.6,3,24495
3,2015,2,31500,2,140,56.5,3,18995
5,2017,2,43503,2,145,53.3,3,27495
3,2014,2,42000,2,30,62.8,2,10950
20,2016,2,20000,1,570,25.4,4.4,40950
13,2019,3,12000,1,145,34,3,40950
1,2014,2,24500,1,145,48.7,1.6,11990
4,2013,2,47770,1,165,44.1,2,16990
3,2012,2,41600,2,160,50.4,2,11500
21,2014,2,68787,2,305,37.7,3,16750
1,2017,2,20000,1,150,39.8,3,21490
3,2014,1,51000,2,125,57.6,2,13695
4,2016,3,21600,1,300,34,3,37940
1,2013,2,62000,2,30,64.2,2,9950
22,2019,2,15000,2,145,31.4,3,67950
1,2012,1,58000,2,30,62.8,2,6990
5,2012,2,84000,2,165,51.4,3,11990
1,2010,1,106000,2,150,56.5,2,5995
1,2012,1,60000,2,125,58.9,2,6750
3,2017,2,19147,1,145,47.9,2,15200
3,2007,2,97284,2,260,42.2,2,3885
20,2014,2,40000,2,200,47.9,3,20985
1,2013,1,36075,2,30,62.8,2,8485
2,2018,2,12004,1,145,50.4,1.5,18400
1,2010,1,117454,2,30,62.8,2,2450
3,2012,1,93819,2,20,68.9,2,7000
3,2017,2,29426,1,200,43.5,2,17650
3,2013,2,89543,2,125,60.1,2,9900
1,2013,1,39872,1,300,33.2,3,15300
16,2015,2,44105,2,125,57.6,2,16600
9,2016,2,35446,3,0,470.8,0,16500
18,2016,2,22492,2,145,54.3,2,19000
18,2013,2,30000,2,165,50.4,2,15500
20,2016,2,29614,2,205,47.1,3,26250
6,2014,2,59295,2,160,49.6,3,16500
7,2019,2,2000,3,135,113,2,49000
20,2017,2,21470,2,145,45.6,3,27000
10,2015,2,48800,5,0,134.5,1.5,37995
20,2014,2,52484,2,200,47.1,3,24999
3,2013,1,112000,2,20,68.9,2,7499
1,2016,1,94300,2,0,83.1,1.5,8999
3,2016,2,45000,2,160,49.6,3,17999
1,2016,1,106600,2,0,83.1,1.5,8999
1,2016,1,42150,1,125,53.3,1.5,12499
23,1999,1,58000,1,270,35.3,1.9,3950
12,2009,1,65000,1,580,21.9,4,16950
12,2009,1,65000,1,580,21.9,4,16950
3,2008,2,76000,1,235,39.2,3,5985
3,2013,2,70000,2,165,50.4,2,10985
3,2013,2,70000,2,165,50.4,2,10985
5,2017,2,59069,2,30,68.9,2,15995
3,2013,1,50708,1,200,41.5,2,11650
1,2015,2,32840,1,125,50.4,1.6,11995
2,2016,2,34391,2,20,68.9,1.5,15495
16,2015,2,30951,2,165,52.3,2,13495
1,2014,2,28893,1,235,37.7,3,15295
16,2012,1,41000,2,160,51.4,2,8999
1,2015,2,32000,1,235,37.7,3,15499
3,2013,1,40000,2,125,57.6,2,11999
20,2014,2,80000,2,200,47.9,2,19999
18,2014,2,106870,2,150,54.3,2,13999
1,2016,1,82850,2,0,83.1,1.5,9999
4,2016,1,43000,2,30,67.3,2,13999
18,2011,2,72500,2,165,50.4,2,9999
1,2016,1,49000,1,30,56.5,1.5,9495
3,2009,1,77000,2,145,53.3,2,6695
5,2004,2,90000,1,325,26.6,4.4,4250
5,2012,2,129000,2,165,51.4,3,9499
5,2012,1,56700,2,30,62.8,2,8950
24,2004,1,114000,1,325,32.1,2.2,1995
18,2017,2,55780,2,150,54.3,2,19980
3,2018,2,15331,1,145,40.4,3,24000
20,2019,2,11900,2,145,37.7,3,44000
20,2017,2,30749,2,145,47.1,3,31000
1,2013,1,29000,2,120,58.9,2,7500
1,2009,1,77000,1,205,42.8,2,5295
6,2016,2,27483,2,200,49.6,3,21795
3,2013,1,55125,2,30,62.8,2,9295
1,2012,1,73853,2,125,60.1,2,5495
1,2013,2,45000,1,235,37.7,3,14999
20,2017,2,30000,5,130,85.6,2,34999
1,2013,1,57000,2,30,65.7,2,8999
1,2015,1,97800,2,0,83.1,1.5,8999
3,2014,2,51783,2,125,60.1,2,11490
19,2016,2,57000,2,205,47.1,3,22490
3,2009,2,120000,1,305,34,3,5999
20,2017,2,23000,2,145,50.4,2,29950
20,2016,2,49000,1,570,25.4,0,39948
24,2016,2,10000,1,205,41.5,2,18948
14,2018,2,13500,1,150,24.1,4.4,65948
14,2019,2,13000,1,150,24.1,4.4,69948
1,2017,2,8000,1,150,54.3,1.5,17448
20,2013,2,43000,2,305,38.2,3,19948
18,2014,2,35000,2,160,50.4,2,15995
20,2009,2,71000,2,330,34.4,3,10890
7,2007,2,83000,2,325,34.4,2.5,5200
1,2008,1,92000,1,200,44.1,2,2999
3,2016,2,32000,5,0,148.7,2,15495
1,2012,1,78600,1,145,49.6,1.6,6495
14,2019,2,3700,1,145,24.1,4.4,69995
2,2016,1,42000,1,125,53.3,1.5,12695
18,2007,2,100000,2,555,32.8,3,4990
3,2012,2,89977,2,125,60.1,2,11490
1,2012,1,68397,2,30,62.8,2,7000
18,2012,2,62335,2,160,50.4,2,10800
19,2015,2,26722,2,205,47.9,3,21800
24,2014,1,37957,1,200,41.5,2,13200
11,2018,2,17000,1,145,39.8,3,23495
11,2018,3,6120,1,150,29.1,3,39995
3,2011,2,102000,2,200,46.3,3,7495
5,2010,2,164500,2,140,53.3,2,6980
3,2012,1,112000,2,30,61.4,2,6480
3,2000,2,93000,1,270,29.7,2.5,1550
1,2018,2,24791,1,150,55.5,1.5,14750
16,2017,1,33941,2,125,58.9,2,16780
3,2002,1,99000,1,325,30.1,2.2,2350
20,2011,2,46000,1,570,22.6,4.4,15980
16,2013,1,67000,2,160,51.4,2,7640
18,2014,2,107000,2,165,50.4,2,9990
5,2012,2,71000,2,240,43.5,3,11440
18,2011,2,85000,2,165,50.4,2,8440
13,2018,2,16000,1,150,34,3,36440
3,2009,1,91000,2,125,57.6,2,4740
3,2009,1,89000,1,165,47.9,2,3490
5,2013,2,108000,2,125,57.6,2,6990
3,2006,1,76000,2,160,50.4,2,2795
1,2010,1,93890,2,30,62.8,2,3350
3,2007,1,103000,2,205,49.6,2,2550
17,2019,2,2920,2,150,58.9,2,28000
16,2016,2,22595,1,160,44.8,2,21390
5,2017,2,33543,2,150,65.7,2,21390
3,2012,2,85000,2,20,68.9,2,7999
1,2013,2,33000,2,30,64.2,2,11999
5,2010,2,55000,1,555,27.2,4.4,11999
5,2007,2,129000,2,330,35.8,2.5,2499
5,2010,2,129000,2,205,46.3,3,6500
7,2012,2,41000,2,260,41.5,3,12495
3,2013,2,62000,2,30,62.8,2,11495
13,2017,2,24905,1,150,34,3,32000
5,2018,2,20000,3,140,156.9,2,26790
5,2017,2,6002,3,140,156.9,2,23880
19,2019,2,2233,1,145,24.8,3,55000
2,2019,2,12790,2,145,51.4,2,19190
1,2015,2,17543,2,20,70.6,2,14000
3,2018,2,12054,2,150,64.2,2,20490
1,2017,1,23674,1,125,52.3,1.5,14290
1,2015,1,85000,2,0,83.1,1.5,7740
16,2018,2,4972,2,145,60.1,2,19250
17,2019,2,11151,1,145,40.4,2,21400
5,2018,2,37281,1,145,50.4,2,19500
5,2018,2,42226,1,145,50.4,2,19500
1,2017,2,40511,2,145,62.8,2,14000
16,2017,2,29657,2,145,65.7,2,16400
3,2018,2,10877,1,145,54.3,1.5,17000
1,2016,1,21909,1,125,52.3,1.5,13000
1,2017,2,25611,1,145,39.8,3,21880
20,2019,2,7513,2,150,37.7,3,48000
20,2019,2,7374,3,140,188.3,3,65000
1,2016,1,17863,2,0,83.1,1.5,11200
1,2017,1,41927,2,145,68.9,2,12000
3,2015,2,51344,2,165,52.3,3,15300
21,2019,2,8480,2,150,34.9,3,57000
2,2018,2,9370,1,150,40.9,1.5,17890
2,2020,1,980,1,145,43.5,1.5,31590
1,2013,2,53346,1,145,48.7,1.6,9880
16,2017,2,27988,2,145,57.6,2,19490
2,2016,1,11338,2,30,65.7,2,13790
17,2018,2,10369,2,145,58.9,2,23000
6,2016,2,32449,2,160,51.4,3,18450
4,2016,2,62046,2,30,65.7,2,15750
5,2015,2,60892,2,125,60.1,2,13600
2,2020,2,2980,1,145,40.9,1.5,25000
16,2014,2,38206,2,145,56.5,2,12880
2,2016,2,45458,2,20,68.9,2,12590
3,2018,2,11261,1,145,41.5,3,26000
2,2017,2,41419,5,0,141.2,1.5,15000
3,2017,2,24599,2,150,62.8,2,18000
4,2015,2,56131,2,30,62.8,2,13000
